fecha,GEO_1,GEO_2,Distancia_Km,Tiempo_A
2019103169569,"4.70503368,-74.03217422","4.68042961,-74.06748744",7.73,2.11055555555556
2019050406351,"4.70409933,-74.05090018","4.61505912,-74.17467771",19.215999999999998,1.37055555555556
2019050713240,"4.587958,-74.144563","4.7109886,-74.072092",17.11,0.8702777777777779
2019071939246,"4.72267566,-74.07097558","4.7529289,-74.09684973",6.7620000000000005,0.5233333333333329
2019050509980,"4.69275554,-74.06707053","4.67845852,-74.04153481",3.718,1.0191666666666699
2019091938183,"4.68072247,-74.03907701","4.6585432,-74.0733387",7.029,1.395
2019092858363,"4.7585721,-74.0450363","4.7109886,-74.072092",10.417,0.68
2019040407391,"4.76233269,-74.04435845","4.7109886,-74.072092",9.991,0.6111111111111109
2019050917764,"4.6858111,-74.0810513","4.7317034,-74.0234941",12.452,0.47388888888888897
2019091733958,"4.67524848,-74.08703352","4.63275399,-74.14850229",11.817,2.54916666666667
2019100919813,"4.67364212,-74.06709644","4.7109886,-74.072092",4.57,0.14472222222222197
2019020813699,"4.60002798,-74.1388544","4.6874418,-74.06670456",14.095999999999998,1.48
2019060508873,"4.67283902,-74.05500053","4.6870576,-74.0757037",4.398,0.91
2019091630943,"4.59428171,-74.14764225","4.66822078,-74.06401433",17.838,0.44111111111111106
2019071938040,"4.67603444,-74.06179975","4.74838626,-74.0906989",11.637,1.1788888888888898
2019110612593,"4.62906948,-74.14614646","4.61954378,-74.14704455",1.91,0.620277777777778
2019082143010,"4.6577117,-74.1344147","4.712786,-74.0556732",15.149000000000001,0.7961111111111109
2019032241025,"4.58480743,-74.14229118","4.5917127,-74.1238232",3.071,0.9936111111111109
2019040816196,"4.64740909,-74.10727427","4.69412113,-74.06839824",8.527999999999999,0.8966666666666671
2019111636087,"4.66593289,-74.13216808","4.74201641,-74.03684887",20.308,2.66861111111111
2019060100415,"4.76008412,-74.04767525","4.65537318,-74.07485617",12.995,1.3038888888888898
2019121847328,"4.68504157,-74.12586239","4.7426704,-74.0424951",16.785,0.8811111111111108
2019060916760,"4.62857339,-74.08744157","4.62723237,-74.08080405",1.8319999999999999,0.40527777777777796
2019101022233,"4.70600478,-74.0932937","4.67075694,-74.10067074",5.186,0.4483333333333329
2019040407094,"4.62151212,-74.07713282","4.65938017,-74.06694467",6.455,1.78666666666667
2019031323974,"4.72799431,-74.02429869","4.7604112,-74.06577608",7.645,0.796944444444444
2019041937413,"4.7033793,-74.13195557","4.74479713,-74.10412788",9.095,1.65833333333333
2019040816693,"4.806146,-74.03683","4.6819838,-74.04424111",17.394000000000002,0.8725
2019082653223,"4.61687941,-74.14552003","4.6913091,-74.08654555",12.258,0.6616666666666671
2019061017834,"4.7228872,-74.02637578","4.7109886,-74.072092",9.588,0.542222222222222
2019050610676,"4.66403461,-74.06478602","4.65113582,-74.13873628",13.165999999999999,0.913055555555556
2019060406507,"4.60846441,-74.06673834","4.7109886,-74.072092",16.92,2.36666666666667
2019021628863,"4.67162705,-74.11145291","4.63375491,-74.06538936",11.342,0.628333333333333
2019041632456,"4.76588025,-74.036639","4.7109886,-74.072092",9.736,1.13083333333333
2019102352100,"4.5878901,-74.1572426","4.67391363,-74.09594237",14.225999999999999,0.859722222222222
2019051838289,"4.590848,-74.166156","4.607937,-74.2056514",6.417000000000001,0.517777777777778
2019032648570,"4.57015396,-74.15131564","4.62341505,-74.10292618",12.427,0.8825
2019021831616,"4.6405514,-74.1563372","4.6745217,-74.0832772",12.007,0.661388888888889
2019122363654,"4.66836893,-74.12207741","4.7109886,-74.072092",10.05,0.7611111111111108
2019042241947,"4.6355559,-74.0622778","4.7109886,-74.072092",12.985,1.85833333333333
2019110202781,"4.6462577,-74.109159","4.68304815,-74.08390653",5.721,0.6175
2019091631193,"4.60940232,-74.10683915","4.69707728,-74.09390917",14.569,1.295
2019061937764,"4.64884659,-74.05328693","4.67395022,-74.07257555",4.615,0.983055555555556
2019081428184,"4.7351897,-74.07549451","4.637707,-74.097669",14.75,0.9775
2019082958038,"4.67120245222706,-74.0692327916622","4.7154294,-74.0598314",6.651,0.659444444444444
2019022748494,"4.6808388,-74.1171165","4.71288686,-74.05560275",10.975,0.589444444444444
2019121129130,"4.6791631,-74.06118002","4.7480448,-74.10706784",11.285,2.7252777777777797
2019040614041,"4.6899151594902,-74.0390779623056","4.74025053,-74.09763129",13.12,0.534722222222222
2019070508961,"4.59907479,-74.09463962","4.6585432,-74.0733387",8.327,1.33805555555556
2019081835992,"4.68417727,-74.07900342","4.7109886,-74.072092",4.726,0.339166666666667
2019030713619,"4.58958906,-74.16995418","4.7073356,-74.05825336",21.968000000000004,1.04388888888889
2019101839606,"4.7275071,-74.0691527","4.66244771,-74.07223818",10.317,0.9288888888888891
2019052755303,"4.65113582,-74.13873628","4.66689849,-74.06613128",13.443,1.52333333333333
2019081224283,"4.69558674,-74.07319938","4.65775,-74.06713",6.476,0.166944444444444
2019032648752,"4.67131936,-74.12682011","4.7109886,-74.072092",10.552999999999999,1.6688888888888898
2019083061314,"4.60419978,-74.1267039","4.59314341,-74.09220089",5.247999999999999,1.17972222222222
2019120509748,"4.59653689,-74.1413649","4.6884114,-74.0829149",14.062999999999999,0.968055555555556
2019011936094,"4.59093406,-74.11993386","4.7109886,-74.072092",19.636,1.40305555555556
2019092653403,"4.6417958,-74.06359302","4.6562051,-74.0750368",2.945,0.8313888888888891
C2019070300081,"4.68712009,-74.03484866","4.56704942,-74.10130751",20.347,0.753888888888889
2019122157318,"4.57797837,-74.08786086","4.66881646,-74.06437866",14.515999999999998,1.81972222222222
2019032751288,"4.66106484,-74.11927473","4.6722902,-74.1142546",4.493,0.390277777777778
2019040305587,"4.65255669,-74.06099183","4.66072257,-74.07371892",1.848,0.4258333333333329
2019090202315,"4.69040321,-74.15751513","4.67502073,-74.15041933",2.609,0.9
C2019052603423,"4.72475964,-74.05978829","4.57664831,-74.13550288",22.796999999999997,0.861666666666667
2019103169958,"4.72088095,-74.07485588","4.7109886,-74.072092",1.148,2.15972222222222
2019121231101,"4.6287913,-74.1181373","4.6171453,-74.1473819",5.3660000000000005,0.9886111111111109
2019030305653,"4.58304123,-74.13036823","4.7109886,-74.072092",19.624000000000002,2.2611111111111097
2019121949454,"4.6834751,-74.0797118","4.675268,-74.0953653",2.693,0.4575
2019013158654,"4.74599738,-74.04544379","4.6988549,-74.1412211",21.011,0.5325
2019081428330,"4.67090236,-74.06178739","4.7109886,-74.072092",5.775,0.425277777777778
2019050510488,"4.66823005,-74.04815904","4.7109886,-74.072092",7.252999999999999,1.8061111111111101
2019101533788,"4.64881919,-74.12005297","4.65630158,-74.13279007",2.164,0.5408333333333329
2019030815115,"4.6914755,-74.1204834","4.70089436,-74.05118673",11.975,0.7447222222222221
2019122052445,"4.56430322,-74.12751355","4.6151426,-74.1379427",8.182,0.351666666666667
2019021832710,"4.64745997,-74.11082943","4.50943974,-74.11585946",20.13,0.5308333333333329
2019121334051,"4.6532161,-74.1146427","4.62244868,-74.14336452",7.317,2.44944444444444
2019010917742,"4.6485292,-74.0611435","4.760103,-74.064728",14.623,0.739166666666667
2019100407576,"4.7067989,-74.0543708","4.6617384,-74.10865",11.447000000000001,1.6063888888888898
2019072244201,"4.71739647,-74.07273234","4.72962532,-74.02429612",8.301,1.19194444444444
2019061530204,"4.69448491,-74.11778672","4.7109886,-74.072092",7.699,1.5925
2019051018749,"4.6411946,-74.0783796","4.656052,-74.0730465",2.417,0.523055555555556
2019061937085,"4.74894688,-74.10269769","4.7144079,-74.05449427",8.208,0.6886111111111108
2019101328951,"4.67660786,-74.04904092","4.7109886,-74.072092",6.517,0.774166666666667
2019082754850,"4.66371256,-74.04783718","4.6884114,-74.0829149",8.458,0.9980555555555559
2019053061834,"4.59401075,-74.11070846","4.65355824,-74.15484543",13.161,1.2180555555555599
2019091121448,"4.59793687,-74.14142395","4.5945968,-74.1467554",3.464,0.5955555555555561
2019081223752,"4.7107924,-74.1116039","4.6933107,-74.0762579",7.159,1.2713888888888898
2019021425337,"4.6700086,-74.0530641","4.688504,-74.085815",7.569,0.46333333333333293
2019120100721,"4.73517146,-74.06389169","4.7109886,-74.072092",4.2780000000000005,2.1336111111111102
2019051733903,"4.69534686,-74.0519764","4.69162463,-74.0760183",4.069,1.09638888888889
2019042343756,"4.69125434,-74.04177962","4.65580644,-74.06885857",7.271,1.80722222222222
2019021119661,"4.67162705,-74.11145291","4.6562051,-74.0750368",9.577,0.503055555555556
2019060405811,"4.68772612,-74.04252359","4.7109886,-74.072092",5.91,0.8730555555555559
2019020306473,"4.5574805,-74.13811902","4.55498397,-74.13529313",0.955,1.4191666666666698
2019071733318,"4.68453897,-74.06022146","4.68834318,-74.08377851",4.185,1.74
2019073059364,"4.6025466,-74.12590671","4.76128532,-74.0665602",21.555999999999997,0.694444444444444
2019052041420,"4.70012844,-74.10016593","4.61497463,-74.07621157",12.972000000000001,0.6788888888888891
2019041733720,"4.60846756,-74.06848049","4.6682414,-74.0722143",7.894,1.6266666666666698
2019102557238,"4.69320927,-74.09159664","4.64609472,-74.11755738",7.4479999999999995,1.28861111111111
2019072651900,"4.68954683,-74.06609547","4.65710392,-74.07359912",5.7,1.01333333333333
2019042140790,"4.61326165,-74.13725448","4.61895709,-74.08733176",9.962,2.22222222222222
2019112656624,"4.555869,-74.1373745","4.6159232,-74.1354133",7.52,2.51222222222222
2019112553901,"4.68374282,-74.08571605","4.67776058,-74.07897438",2.34,0.4491666666666671
2019071732936,"4.61475127,-74.06843632","4.57374247,-74.09183778",8.353,0.39
2019071630974,"4.59708399,-74.12119087","4.6664971,-74.0773043",11.507,1.10888888888889
2019051836041,"4.7515719,-74.04684323","4.6715395,-74.06749871",15.795,1.17722222222222
2019110511213,"4.67178257,-74.09514212","4.67881777,-74.09545003",1.071,0.813055555555556
2019082448978,"4.6651284,-74.1437604","4.610516,-74.08610613",10.392000000000001,1.78694444444444
2019100100326,"4.76934927,-74.03251046","4.63748377,-74.07249215",19.639,1.06166666666667
2019100204037,"4.70693596,-74.0567149","4.7109886,-74.072092",3.057,1.92361111111111
2019101532205,"4.73331148,-74.03844511","4.7152804,-74.06117442",5.791,0.9572222222222221
2019040100504,"4.735215,-74.0500244","4.71535758,-74.05970924",3.198,0.8211111111111109
2019091325407,"4.67231947,-74.04852599","4.62247998,-74.15965045",18.959,1.39111111111111
2019052856625,"4.62866949,-74.11549365","4.6585432,-74.0733387",9.086,0.734444444444444
2019011019532,"4.59371215,-74.11133233","4.61295538,-74.15497302",7.938,1.96194444444444
2019010508533,"4.625952,-74.1474392","4.68531467,-74.12618573",11.140999999999998,1.15916666666667
2019081530881,"4.6770675,-74.136693","4.66703765,-74.14616375",1.8359999999999999,1.3533333333333302
2019052552788,"4.6453734,-74.13071544","4.5730959,-74.110304",13.709000000000001,1.20833333333333
2019090201938,"4.70457885,-74.03593201","4.7109886,-74.072092",4.508,2.35555555555556
2019072243681,"4.70916535,-74.06626271","4.65496997,-74.07047957",8.075,1.0675
2019062244072,"4.69374551,-74.08863838","4.6211044,-74.1659214",14.074000000000002,0.4516666666666671
2019110612518,"4.69683599,-74.04082437","4.7159375,-74.06011211",4.617,1.1886111111111102
2019083163837,"4.7109886,-74.072092","4.73986617,-74.0965163",5.522,2.0127777777777798
2019060712399,"4.70651171,-74.05452615","4.67474024,-74.08765105",6.122999999999999,0.8972222222222221
2019081530948,"4.69263733,-74.09133902","4.65270816,-74.08890239",6.16,1.48361111111111
2019040407686,"4.7117229,-74.02991269","4.74557763,-74.04962891",8.402999999999999,0.716944444444444
2019032343541,"4.66616566,-74.13709984","4.67288205,-74.11312511",7.252000000000001,0.9738888888888891
2019102352866,"4.6995445,-74.02884247","4.71677863,-74.03050927",2.093,0.623888888888889
2019021322969,"4.70012139,-74.03042818","4.68353051,-74.06809133",7.422999999999999,0.849722222222222
2019011426522,"4.63113,-74.148473","4.67627478,-74.08696026",11.252,1.02694444444444
2019090508360,"4.61124222,-74.07852253","4.62450442,-74.10370066",6.396,0.205
2019072040526,"4.64572294,-74.11999561","4.5989369,-74.1068274",7.222,0.318333333333333
2019101737351,"4.64294219,-74.07971928","4.6084852,-74.0890735",5.978,0.505
2019091631100,"4.585265,-74.084586","4.61376774,-74.07926497",4.906000000000001,0.385277777777778
2019062347006,"4.74402153,-74.03739111","4.7109886,-74.072092",7.989,1.04
2019112554550,"4.66949749,-74.06834448","4.67620523,-74.10840798",8.69,0.979166666666667
2019111431229,"4.68861989,-74.03446247","4.67652387,-74.07314361",6.4,0.5041666666666671
2019033158505,"4.73910163475652,-74.0630586817861","4.6797871,-74.0856402",9.017000000000001,1.94083333333333
2019122673090,"4.69609577831854,-74.0334668755531","4.7168102,-74.0295534",2.924,0.588888888888889
2019110817705,"4.66994488,-74.13965953","4.69284503,-74.11311527",6.962999999999999,1.23666666666667
2019082245077,"4.6878457,-74.1194021","4.7167496,-74.1175618",4.2780000000000005,0.6925
2019050712990,"4.6075311,-74.1320705","4.7109886,-74.072092",15.706,0.8638888888888892
2019072549768,"4.70976484,-74.07202386","4.72811572,-74.04573451",6.792999999999999,1.4375
2019050917209,"4.70706151,-74.05745402","4.7109886,-74.072092",3.14,0.5963888888888891
2019062039538,"4.7109886,-74.072092","4.7218449,-74.0272924",7.857,1.16916666666667
2019053163826,"4.72902373,-74.0670164","4.71821506,-74.0539199",2.451,0.6872222222222221
2019042752360,"4.660099,-74.1353273","4.63400477,-74.14606285",4.93,1.09833333333333
2019070815070,"4.74472123,-74.0562929","4.740513,-74.042477",3.495,1.915
2019100715386,"4.61575114,-74.0649769","4.6301607,-74.1049827",7.36,1.56222222222222
2019011936325,"4.65837683,-74.1088486","4.6264527,-74.1082335",6.436,0.18222222222222198
2019080306824,"4.71427844,-74.09355463","4.70266367,-74.10008831",3.5060000000000002,0.8827777777777779
2019121231045,"4.656282,-74.06365079","4.62212993,-74.06826108",4.553999999999999,0.299722222222222
2019030100383,"4.74928523,-74.04235068","4.713113,-74.051226",6.4670000000000005,1.05722222222222
2019020203262,"4.71162735,-74.10669029","4.7109886,-74.072092",6.544,1.7016666666666698
2019121024951,"4.63375620910703,-74.1323713213205","4.5988012,-74.0940879",9.391,1.4238888888888899
2019050611596,"4.64993237,-74.06580003","4.716872,-74.064667",11.231,0.734722222222222
2019012345055,"4.5685366,-74.1393404","4.7109886,-74.072092",21.184,1.01194444444444
2019042241211,"4.7060518,-74.03671308","4.6618141,-74.0499089",7.377999999999999,1.1313888888888899
2019032649305,"4.71706178,-74.12449029","4.66994488,-74.13965953",9.923,0.608888888888889
2019102352073,"4.69663868,-74.02763983","4.66715863,-74.06362582",7.978,0.8261111111111109
2019022239342,"4.64717893,-74.12339867","4.67047623,-74.14408886",3.612,0.5083333333333329
2019042242444,"4.66424143,-74.06618211","4.69389216,-74.02575833",7.329,0.7163888888888891
2019070814089,"4.68108277,-74.11864519","4.71441808,-74.09757612",5.8020000000000005,1.64833333333333
2019092039740,"4.59863903,-74.13719116","4.65580644,-74.06885857",13.255,0.30694444444444396
2019021119246,"4.59658,-74.13720181","4.6651962,-74.145708",14.255999999999998,1.3538888888888898
2019071528904,"4.5680498,-74.13210176","4.6715395,-74.06749871",15.84,2.44555555555556
2019051733907,"4.7109886,-74.072092","4.6944481,-74.0758115",2.242,1.65194444444444
2019050202892,"4.68285199,-74.05534805","4.59303958,-74.10121567",13.309000000000001,0.34277777777777796
2019060101194,"4.70392791,-74.03056594","4.7009891,-74.1029491",13.497,0.871666666666667
2019101737411,"4.6429419,-74.1021421","4.6797871,-74.0856402",6.0329999999999995,0.513055555555556
2019062141100,"4.64390729,-74.18716555","4.65580644,-74.06885857",18.171,1.54555555555556
2019072447755,"4.69367324,-74.11227809","4.62435585,-74.12445404",10.370999999999999,1.18361111111111
2019042548564,"4.64145477,-74.10504657","4.69183091,-74.12079197",10.204,0.34555555555555606
C2019082807011,"4.64073779,-74.06722529","4.60105875,-74.07307454",5.957999999999999,0.608611111111111
2019090202010,"4.72018054,-74.09327696","4.66614209,-74.0649824",10.074,1.46138888888889
2019042343595,"4.63478011,-74.06450203","4.6387818,-74.0746645",1.6269999999999998,2.18527777777778
2019042649536,"4.59656101,-74.13833811","4.58976497,-74.10865034",5.529,2.63194444444444
2019040816811,"4.68909862,-74.1311683","4.68963648,-74.07891941",9.769,0.5466666666666671
2019082039741,"4.67383724,-74.0623295","4.7109886,-74.072092",6.432,1.8938888888888898
2019082449630,"4.6547573,-74.0812202","4.7109886,-74.072092",8.764,1.12833333333333
2019100919863,"4.7277986,-74.119788","4.7246914,-74.1241801",5.193,1.00416666666667
2019060713023,"4.61316,-74.07197","4.74173809,-74.0598378",18.704,0.40416666666666706
2019030408031,"4.6583039,-74.0771426","4.7109886,-74.072092",8.847999999999999,1.00333333333333
2019090202032,"4.6916629,-74.0779039","4.6906077,-74.1029277",6.065,0.44138888888888894
2019070814984,"4.61657463,-74.07050562","4.7069496,-74.0286691",13.759,0.18833333333333302
2019042752053,"4.69791625,-74.10467054","4.66460173,-74.06565706",7.022,2.11722222222222
2019011121318,"4.62743545,-74.09096269","4.75154386,-74.04328891",17.385,1.35861111111111
2019031832944,"4.7225235,-74.1281238","4.6873286,-74.0664377",10.690999999999999,2.55555555555556
2019121745882,"4.60284123,-74.08853037","4.6057272,-74.1044579",3.35,0.5275
2019092143993,"4.64172,-74.05952498","4.72696465,-74.11223257",14.222999999999999,0.474722222222222
2019120716748,"4.67555703,-74.05634554","4.71468279,-74.06158629",6.202000000000001,0.5536111111111109
2019120923016,"4.6945727,-74.0801132","4.6436142,-74.0748072",8.079,0.36194444444444396
2019090508259,"4.66509901,-74.059732","4.71992899,-74.05490933",6.957999999999999,0.636388888888889
2019082449596,"4.644024,-74.1025535","4.75006093,-74.04912057",17.515,0.266666666666667
2019030101510,"4.69183091,-74.12079197","4.698311,-74.073232",8.472000000000001,0.9936111111111109
2019021425696,"4.76876,-74.0438753","4.6788366,-74.0844371",13.635,1.90416666666667
2019052040452,"4.60953193,-74.12034897","4.57797025,-74.12072737",5.355,0.7155555555555559
2019080918467,"4.64378687,-74.11209363","4.7109886,-74.072092",12.318,2.0538888888888898
2019052042335,"4.72368784,-74.04272071","4.72568673,-74.06629849",3.8289999999999997,0.5125
2019071631344,"4.68838378,-74.04174978","4.7109886,-74.072092",5.962000000000001,1.01055555555556
2019010712873,"4.64485798,-74.13857333","4.63409242,-74.11956029",5.611000000000001,0.637777777777778
2019030611685,"4.682964,-74.098197","4.6872699,-74.0660132",6.885,1.26972222222222
2019123187254,"4.70526083,-74.02472706","4.7109886,-74.072092",6.349,0.5005555555555561
2019032139201,"4.61099076,-74.10001658","4.69469891,-74.07631424",13.88,0.6844444444444441
2019011937208,"4.70516514,-74.05332251","4.72921096,-74.04734738",3.1210000000000004,0.48305555555555607
2019121744364,"4.74591986,-74.08986104","4.7109886,-74.072092",4.998,1.9288888888888898
2019101737913,"4.68887021,-74.04312373","4.7109886,-74.072092",5.345,0.43444444444444397
2019061426969,"4.62004841,-74.15276538","4.66930412,-74.06673213",14.895,2.05277777777778
2019111225519,"4.74741429,-74.11889817","4.6684768,-74.0683371",14.317,0.610833333333333
2019051733048,"4.6353897,-74.0977215","4.6225926,-74.0846533",3.909,1.7825
C2019062205553,"4.80879,-74.039308","4.708954,-74.106002",21.333000000000002,0.808333333333333
2019121438325,"4.61465231,-74.08841143","4.61595799,-74.09344643",1.298,0.835833333333333
2019072957325,"4.65146755,-74.11947988","4.66023898,-74.07325386",10.134,0.5341666666666671
2019072549841,"4.75274598,-74.06914217","4.65696267,-74.07404527",13.777999999999999,1.95194444444444
2019100202599,"4.59996149,-74.10420541","4.5887813,-74.1019728",1.6869999999999998,1.31277777777778
2019082653188,"4.69429625,-74.06805086","4.65733163,-74.07689132",7.52,0.8519444444444441
2019051631192,"4.70111963,-74.04471441","4.7109886,-74.072092",3.9610000000000003,1.28638888888889
2019030815904,"4.6848007,-74.0575695","4.69243368,-74.05200708",4.8580000000000005,0.9177777777777779
2019090508083,"4.72562875,-74.12146016","4.63984714,-74.0729849",15.48,0.739166666666667
2019091325702,"4.7240492,-74.0449551","4.62269,-74.08512",15.082,0.9713888888888891
2019112350103,"4.68301274,-74.05548814","4.68042961,-74.06748744",2.451,0.518611111111111
2019070712809,"4.74409672,-74.03718562","4.6585432,-74.0733387",12.597999999999999,0.8438888888888891
2019091019502,"4.8016532,-74.0359303","4.7559399,-74.0781327",13.089,1.99472222222222
2019081223987,"4.661371,-74.1008947","4.6562051,-74.0750368",7.7860000000000005,0.34888888888888897
2019080510074,"4.68237021,-74.1464119","4.69310277,-74.17003798",5.461,0.40555555555555606
2019120406849,"4.70733616,-74.05906437","4.66198145,-74.06886654",6.249,0.995833333333333
2019012343728,"4.66523411,-74.052334","4.72204773,-74.0529865",8.077,0.47027777777777796
2019081325890,"4.61584367,-74.0648246","4.65236404,-74.07470683",6.535,1.87694444444444
2019052552188,"4.7675781,-74.0275808","4.7254542,-74.0252395",4.873,1.8663888888888898
2019020814946,"4.6793646,-74.0473089","4.72591394,-74.05777929",7.447,0.7086111111111109
2019082653079,"4.64026497,-74.05959073","4.67112591,-74.07004042",5.8870000000000005,1.19305555555556
2019111329112,"4.70733616,-74.05906437","4.66465002,-74.06573278",5.769,0.7927777777777779
2019111637598,"4.7751274,-74.04092","4.73709996,-74.05974738",6.581,0.546944444444444
2019100407354,"4.63423111,-74.06836524","4.6851967,-74.126268",12.466,0.928333333333333
2019040304755,"4.57797025,-74.12072737","4.7109886,-74.072092",21.239,0.5483333333333329
2019101226475,"4.6901723,-74.0572553","4.7672757,-74.04479298",11.445,1.49555555555556
2019060508955,"4.67529803,-74.10062384","4.65848845,-74.07670158",5.497999999999999,1.52916666666667
2019103068629,"4.7052074,-74.0528192","4.76614327,-74.03470714",7.837000000000001,0.703333333333333
2019091937871,"4.66822709,-74.05265749","4.6044233,-74.0956961",10.942,0.979444444444444
2019050100226,"4.72330275,-74.03375986","4.73693303,-74.02694086",3.179,0.35027777777777797
2019040816590,"4.60282423,-74.10301333","4.72012619,-74.06183699",18.268,0.303333333333333
2019110510580,"4.72642693,-74.06318049","4.72461314,-74.05633021",1.3,0.6955555555555559
2019080305388,"4.71316105,-74.13513882","4.72327151,-74.12280735",7.6129999999999995,0.8977777777777779
2019051529162,"4.6463728,-74.08290279","4.6944481,-74.0758115",7.773,0.598888888888889
2019031935704,"4.81717514,-74.0553392","4.7765386,-74.0436807",6.629,0.521944444444444
2019040202802,"4.69070108,-74.11717208","4.7109886,-74.072092",7.912000000000001,0.8236111111111108
2019050713515,"4.61977974,-74.09587109","4.68945884,-74.09719509",11.937000000000001,0.6825
2019110715047,"4.70526083,-74.02472706","4.6603348,-74.06702453",11.617,1.265
2019030407731,"4.7102557,-74.0523639","4.6944481,-74.0758115",5.242000000000001,2.57222222222222
2019031833041,"4.52872537,-74.11767264","4.6293278,-74.1099722",17.83,1.89555555555556
2019010406285,"4.7275757,-74.0676838","4.63781007,-74.06992262",15.18,0.6588888888888891
2019022749202,"4.72121279,-74.07323208","4.65705004,-74.07147894",12.197000000000001,1.8675
2019102250302,"4.70529381,-74.05044386","4.62221341,-74.0891502",12.843,1.56944444444444
2019030712992,"4.5940058,-74.1128375","4.65997392,-74.07222745",9.442,0.566111111111111
2019031120022,"4.59314445800724,-74.1011701896787","4.7613392,-74.06657",23.048000000000002,0.520277777777778
2019042752479,"4.60190448,-74.06405775","4.62435585,-74.12445404",9.667,1.92194444444444
2019073059694,"4.72654869,-74.04422084","4.68650628,-74.0760099",9.067,0.48611111111111105
2019031425948,"4.69065052,-74.08476808","4.65663399,-74.06542727",5.404,0.37444444444444397
2019090407122,"4.726637,-74.0515116","4.7509618,-74.0540002",4.003,0.33944444444444394
2019083164011,"4.71761361,-74.04177849","4.66520861,-74.06564982",9.88,2.6672222222222204
2019112655676,"4.7567371,-74.0965819","4.65113582,-74.13873628",15.24,1.43055555555556
2019021831676,"4.74376727,-74.10233022","4.73451554,-74.10184419",1.632,0.991666666666667
2019051324777,"4.60742266,-74.18169957","4.62153866,-74.0761802",13.889000000000001,2.665
2019102556088,"4.68087745,-74.11594794","4.7109886,-74.072092",8.978,0.33194444444444393
2019040509584,"4.57445087,-74.09455446","4.57838,-74.08592",1.4880000000000002,0.8780555555555559
2019030611307,"4.60586845,-74.11235374","4.72181694,-74.04666624",17.846,0.566111111111111
2019010917822,"4.59317462,-74.09382719","4.68345618,-74.09205903",14.392999999999999,0.28
2019061222550,"4.61121679,-74.12898302","4.62269,-74.08512",8.054,0.5408333333333329
2019102556377,"4.7313433,-74.0539872","4.69619181,-74.07521105",7.651,1.80055555555556
2019060712545,"4.71852028,-74.0408345","4.72499956,-74.0569439",2.859,1.23611111111111
2019013056085,"4.64794092,-74.08184258","4.71836047,-74.05483438",13.751,0.724444444444444
2019022239686,"4.6292502,-74.10945358","4.62939178,-74.20214393",14.808,2.41555555555556
2019040611592,"4.59156227,-74.1360444","4.7109886,-74.072092",17.579,0.3791666666666671
2019011834063,"4.60184926,-74.09575083","4.62087903,-74.08507386",3.5210000000000004,0.337777777777778
C2019060802018,"4.6297464,-74.173567","4.60152827,-74.12192998",8.501,1.81222222222222
2019103068106,"4.62447296,-74.08507107","4.68610749,-74.1515399",13.213,0.4675
2019020407544,"4.718559,-74.11086464","4.7410352,-74.0477073",11.835,1.73194444444444
2019091223200,"4.65472468,-74.10661275","4.68131135,-74.11683653",4.524,0.39888888888888896
2019080508625,"4.64431507,-74.11824837","4.67960107,-74.07723703",7.247999999999999,0.27194444444444393
2019010713877,"4.56272441,-74.12902933","4.70950501,-74.05293508",20.407,1.77194444444444
2019060407398,"4.65335895109394,-74.1063867509365","4.6614252,-74.0813751",6.35,0.5411111111111111
2019061222223,"4.74480822,-74.06666585","4.68176868,-74.06661568",8.3,0.51
2019052856374,"4.71706178,-74.12449029","4.68374282,-74.08571605",6.939,1.5911111111111103
2019071019407,"4.7022085,-74.0419897","4.74086769,-74.0433525",6.023,0.784166666666667
2019032343140,"4.62858087,-74.06523949","4.64885301,-74.0885127",5.138999999999999,0.573888888888889
2019042547671,"4.68951597,-74.04098405","4.68543154,-74.06366465",4.713,0.893333333333333
2019090509179,"4.68511591,-74.06398778","4.75768422,-74.0937299",10.956,0.484722222222222
2019020814954,"4.70290129,-74.1238123","4.6832698,-74.0837995",6.097,0.266111111111111
2019052858060,"4.7048015,-74.0547211","4.74098347,-74.08538541",7.245,0.603888888888889
2019101840539,"4.63413509,-74.09009193","4.603841,-74.089082",5.757000000000001,1.00055555555556
2019040304569,"4.71852028,-74.0408345","4.7122715,-74.0545534",2.957,1.17305555555556
2019031120804,"4.6641249,-74.06117784","4.6933107,-74.0762579",5.0360000000000005,0.41138888888888897
2019071121264,"4.7037045,-74.04295144","4.63513902,-74.11383421",13.167,0.9036111111111109
2019120203596,"4.6460683,-74.109436","4.5984237,-74.11221325",9.88,0.42361111111111105
2019071733009,"4.59189156,-74.14618787","4.6656689,-74.14761012",14.640999999999998,0.6013888888888891
2019032138688,"4.66424946,-74.08344341","4.68834318,-74.08377851",3.883,1.01138888888889
2019051427991,"4.654602,-74.0916944","4.75751982,-74.07879217",16.477,1.555
2019032343691,"4.67668925,-74.08189419","4.67119819,-74.07523475",1.5759999999999998,0.16277777777777802
2019022545052,"4.71865805,-74.03752775","4.760103,-74.064728",7.482,0.560833333333333
2019102454782,"4.58873484,-74.13786933","4.49480271,-74.11989289",12.929,0.5311111111111111
2019051733008,"4.6914809,-74.1025173","4.6559607,-74.0570002",6.702000000000001,1.86305555555556
2019032954456,"4.72902373,-74.0670164","4.68981396,-74.07437646",5.4479999999999995,1.39472222222222
2019032751846,"4.59956757,-74.06971861","4.69635889,-74.04005222",14.114,1.29416666666667
